Module,Theta_i,Theta_r,Phi_r,Angular_Deviation,L,a,b,Hue,Chroma,total_brdf,zone_specular,zone_forward_scatter,zone_backscatter,zone_residual
25,45,70.0,106.0,64.8496154897,17.7737226701,13.8724657479,-16.1995078593,310.575131923,21.327666558,0.0392097344754,False,False,True,False
25,45,40.0,90.0,57.2022486689,22.4494667893,10.2628730574,-14.8128029794,304.71568898,18.0207018593,0.0512039345535,False,False,True,False
25,45,20.0,55.0,58.2814845969,24.3343215427,9.14354991406,-14.5385897117,302.166439224,17.1748390338,0.0571547686175,False,False,True,False
25,45,50.0,116.0,46.2134070374,22.7617141801,9.57690387258,-14.3306103473,303.754135335,17.2361097905,0.0519664065333,False,False,True,False
25,45,80.0,30.0,118.703776974,16.3250194037,14.4952762939,-16.1531715264,311.903663428,21.7034095293,0.0353519194434,False,False,False,True
25,45,46.0,194.0,10.0227866746,61.5978314335,-41.0764386679,6.3784588164,171.173452214,41.5687208188,0.286819190429,True,False,False,False
25,45,42.0,193.0,9.42429674207,68.42323397,-47.6326292547,10.2304611789,167.878254679,48.7188844869,0.358547905662,True,False,False,False
25,45,44.0,177.0,2.32819443551,135.117431448,-22.3958856746,10.4116518173,155.066694601,24.6977365099,2.14150920422,True,False,False,False
25,45,44.0,191.0,7.76820045116,73.4895338306,-52.002919362,11.8055421731,167.209671937,53.3261141297,0.429521484826,True,False,False,False
25,45,0.0,0.0,45.0,25.6209783019,6.42738870423,-13.3557595136,295.698940138,14.8218635043,0.060414787848,False,True,True,False
25,45,30.0,60.0,64.1767921776,23.4826895858,10.4372392199,-15.2813103461,304.333342622,18.5055237275,0.0553889067255,False,False,True,False
25,45,42.0,181.0,3.07788185679,196.886850213,-9.14925432368,9.61708915038,133.571942889,13.2739315354,6.09829340308,True,False,False,False
25,45,44.0,183.0,2.32819443551,121.706913358,-25.3806742703,10.5343252341,157.45895903,27.4800042677,1.62389910318,True,False,False,False
25,45,10.0,103.0,43.6154824426,26.240092392,6.18848853446,-13.2874611245,294.973230613,14.6578993541,0.0626425207199,False,True,False,False
25,45,52.0,175.0,7.93479679678,60.1950344799,-37.0202643456,6.64776034455,169.819844865,37.6124007452,0.276907740049,True,False,False,False
25,45,46.0,186.0,4.39364386274,81.4485954319,-50.3825221578,11.1586929303,167.511754059,51.6034394871,0.555901517356,True,False,False,False
25,45,46.0,172.0,5.79044496743,80.3834367603,-48.5674031976,11.4690719662,166.713157444,49.903229005,0.539054133245,True,False,False,False
25,45,48.0,180.0,3.0,74.3016859961,-38.9605068786,9.79081267548,165.893623341,40.171894517,0.453998182896,True,False,False,False
25,45,40.0,192.0,9.50806588145,70.7600526248,-48.9118190761,9.30375966237,169.230146259,49.7888138962,0.391750446364,True,False,False,False
25,45,44.0,180.0,1.0,142.451718335,-17.0923740536,9.88930985845,149.947174107,19.7470934637,2.48522441934,True,False,False,False
25,45,50.0,180.0,5.0,63.9663802798,-38.7374372251,7.7126357764,168.739641875,39.4977694736,0.318605128133,True,False,False,False
25,45,38.0,182.0,7.12359413004,124.41251261,-23.8928032784,11.906162543,153.512196625,26.6949949429,1.7088989397,True,False,False,False
25,45,48.0,183.0,3.70553555277,74.1943693341,-46.4266251951,10.4384656645,167.328456047,47.585639561,0.448359313487,True,False,False,False
25,45,42.0,190.0,7.50153159684,78.1667787774,-51.8936703783,11.3619688386,167.650135665,53.122945713,0.498142333816,True,False,False,False
25,45,44.0,174.0,4.32154927295,105.545944307,-37.1727932321,12.0412008556,162.051559403,39.0743787503,1.09987278085,True,False,False,False
25,45,40.0,183.0,5.39401170219,151.180328244,-19.1723551621,10.2481312636,151.874316807,21.7394433429,2.90542420584,True,False,False,False
25,45,50.0,154.0,19.7164131298,39.2559821442,-14.4122568376,-3.61498965243,194.080855457,14.8587111601,0.117172072114,False,True,False,False
25,45,42.0,176.0,4.07089533648,149.90357099,-18.8325851249,11.3786736893,148.859571032,22.0031924369,2.84730309461,True,False,False,False
25,45,30.0,20.0,73.7313843597,23.1410388678,10.8357364759,-15.576202652,304.824779773,18.9744900862,0.0541530787197,False,False,True,False
25,45,48.0,191.0,8.51584986038,64.6104930992,-44.3727394596,7.28266340563,170.679442505,44.9664007169,0.321915068395,True,False,False,False
25,45,48.0,177.0,3.70553555277,76.9171625238,-44.1685551793,10.8889365411,166.150953452,45.4909903785,0.489040967373,True,False,False,False
25,45,50.0,39.0,88.0768631599,18.7880147525,12.7234270801,-15.6306797714,309.145707814,20.1544969369,0.0412544088196,False,False,True,False
25,45,46.0,188.0,5.79044496743,74.4998580041,-49.7682940915,10.6252902412,167.94855641,50.8898800302,0.449717968431,True,False,False,False
25,45,40.0,165.0,11.2728724004,73.2209705153,-49.9275842577,11.2874565514,167.26091986,51.1875995257,0.420710757137,True,False,False,False
25,45,50.0,177.0,5.46632966676,67.3389102955,-41.0838795793,8.93532472324,167.729837702,42.0443241021,0.355919384403,True,False,False,False
25,45,70.0,74.0,86.6351515778,17.0798441578,14.6009885785,-16.523430932,311.465537983,22.0502298681,0.0377520946517,False,False,True,False
25,45,80.0,100.0,75.8943774979,16.6167579402,14.6306070358,-16.3428640978,311.835829345,21.9349918887,0.0364371203986,False,False,True,False
25,45,40.0,177.0,5.39401170219,180.284521977,-13.2482828436,11.4851481519,139.07746022,17.5335571512,4.7289149419,True,False,False,False
25,45,50.0,183.0,5.46632966676,64.9535882701,-41.9559013037,9.19488084029,167.638723498,42.951641271,0.327494230419,True,False,False,False
25,45,40.0,30.0,81.48607315,21.2975034952,11.5627985769,-15.7851058018,306.223269092,19.5670098917,0.0485266066918,False,False,True,False
25,45,52.0,188.0,9.20459343135,55.9416029895,-34.5607117947,4.44314456361,172.674205772,34.8451479172,0.237532862177,True,False,False,False
25,45,60.0,22.0,102.370265802,16.6774489372,14.3634527293,-16.225060785,311.517291121,21.6693648218,0.0363206645841,False,False,False,True
25,45,38.0,185.0,7.73994071254,99.5235227449,-39.4774625473,12.0685795592,163.001183908,41.2809963755,0.929611295299,True,False,False,False
25,45,80.0,70.0,96.6257044658,16.9575490019,14.9530087466,-16.7007590092,311.839645205,22.4166862417,0.0376984182276,False,False,False,True
25,45,30.0,100.0,47.6415776361,24.8510331907,8.03614442765,-13.9696660962,299.909955195,16.1161778378,0.058651118405,False,False,True,False
25,45,80.0,90.0,82.9469778697,16.6665168539,14.7760599312,-16.440544378,311.947851617,22.1048285797,0.0366493850868,False,False,True,False
25,45,40.0,45.0,77.274437583,21.193363163,11.6685443328,-15.6705557075,306.671954272,19.5376877605,0.0480470895793,False,False,True,False
25,45,20.0,28.0,63.1968396723,23.8811623224,9.52288306765,-14.906982476,302.57126645,17.6890765294,0.0557537602731,False,False,True,False
25,45,60.0,169.0,17.3165581776,39.6305662538,-14.7231286267,-3.63940678621,193.88460069,15.1662717342,0.121374224615,False,True,False,False
25,45,60.0,34.0,98.8661319293,16.9813799341,14.4346091684,-16.4229039903,311.313259834,21.8648054489,0.0374289613676,False,False,False,True
25,45,20.0,194.0,25.9568459263,34.8707599949,-8.67542087379,-6.28263832615,215.911616359,10.7114178181,0.0925522891415,False,True,False,False
25,45,50.0,129.0,37.3063099199,24.6902438307,6.79858494159,-12.8219935217,297.933804695,14.5129002986,0.057229766614,False,True,False,False
25,45,10.0,309.0,51.7501880729,23.4671913876,9.14195396297,-14.412242228,302.38771801,17.0671628662,0.0539448153715,False,False,True,False
25,45,70.0,85.0,79.4010700007,17.1772605887,14.4918241344,-16.5142555199,311.268058792,21.9711993782,0.0380767917649,False,False,True,False
25,45,80.0,140.0,48.9867334471,17.7885370795,13.660576413,-15.7981694369,310.849762901,20.88524612,0.0389901449383,False,False,True,False
25,45,36.0,180.0,9.0,93.905624074,-36.4587556997,9.69049922715,165.11530187,37.7246158688,0.80305666491,True,False,False,False
25,45,30.0,80.0,56.565829601,23.6042456314,9.47418828313,-14.398797887,303.344303462,17.236171971,0.0546072315143,False,False,True,False
25,45,50.0,206.0,19.7164131298,30.8067289268,-5.33874077348,-7.01364858431,232.721860229,8.81438707515,0.0773535076937,False,True,False,False
25,45,40.0,150.0,20.7232310549,41.0380706921,-17.049369396,-2.8778035403,189.580783547,17.2905393212,0.12484184223,False,True,False,False
25,45,46.0,169.0,7.90296008648,74.2443245469,-49.2339882518,10.6236956503,167.823426469,50.3671371873,0.441642248459,True,False,False,False
25,45,30.0,0.0,75.0,22.7951817978,10.6351949804,-15.5826657505,304.313600739,18.8660235387,0.0528984268988,False,False,True,False
25,45,20.0,277.0,50.5807896986,21.4101079248,10.3069027368,-14.6501310957,305.127787378,17.9125259287,0.0479425404714,False,False,True,False
25,45,30.0,140.0,27.9679525505,32.6364718104,-3.612048615,-8.75714303775,247.585378349,9.4728268949,0.0856341636988,False,True,False,False
25,45,40.0,186.0,6.43236585734,99.3516161953,-45.748023075,12.2291161423,165.033927292,47.3543334542,0.923180366375,True,False,False,False
25,45,80.0,40.0,114.246185632,16.5597487721,14.7710703431,-16.3266273433,312.136359527,22.0168862351,0.0362427930008,False,False,False,True
25,45,54.0,180.0,9.0,52.1164036294,-29.2935000459,4.56578287144,171.140967914,29.6471839838,0.20301254611,True,False,False,False
25,45,40.0,105.0,48.7524612623,23.6462638526,9.32493057451,-14.379033012,302.963766901,17.1379963993,0.0548708437974,False,False,True,False
25,45,60.0,68.0,82.8680601438,17.562428443,14.0878064071,-16.2643365451,310.898382102,21.5173170404,0.0387300902158,False,False,True,False
25,45,80.0,170.0,36.0432855024,20.0293465361,10.0601658449,-14.2891052324,305.147249943,17.4752815477,0.0442756747514,False,True,False,False
25,45,80.0,190.0,36.0432855024,17.930327503,12.7070237335,-15.4412923792,309.451814409,19.9975489124,0.0392997361822,False,True,False,False
25,45,70.0,0.0,115.0,16.8030452344,14.6716129749,-16.1894597755,312.184278249,21.8484515495,0.0368646526386,False,False,False,True
25,45,38.0,188.0,8.76957946711,81.8436580162,-52.8729257403,12.8225903007,166.367978497,54.4055612815,0.550834008414,True,False,False,False
25,45,40.0,75.0,64.9102809917,21.8752916767,10.781433665,-15.0830172415,305.557418246,18.5401381058,0.0495702789767,False,False,True,False
25,45,70.0,180.0,25.0,27.1251808705,0.268905659939,-9.61496102881,271.601997574,9.61872059265,0.0654078723727,False,True,False,False
25,45,80.0,130.0,55.2217291688,17.2762351772,14.0163687487,-15.9797630378,311.255051681,21.2558561259,0.0376912900668,False,False,True,False
25,45,40.0,189.0,7.86266721427,80.8144055319,-51.8704916813,11.3003572534,167.709742461,53.0871545792,0.540175253496,True,False,False,False
25,45,42.0,167.0,9.42429674207,76.7611994456,-52.3994280833,11.7793901567,167.330525293,53.707114016,0.475906782931,True,False,False,False
25,45,70.0,191.0,26.6069739394,23.7678648727,4.42254076662,-11.6303713133,290.819702823,12.4428454832,0.0545318213348,False,True,False,False
25,45,52.0,185.0,7.93479679678,58.4533119545,-36.9038514707,6.44099304806,170.099638528,37.4617223952,0.260614792986,True,False,False,False
25,45,60.0,135.0,38.1342444432,23.3987302272,8.28441472856,-13.4073564016,301.711947434,15.7603532027,0.0538235592495,False,True,False,False
25,45,70.0,127.0,50.0791625746,19.3474465795,12.2215958567,-15.2497488629,308.709708807,19.5428310556,0.0427547935579,False,False,True,False
25,45,30.0,220.0,27.9679525505,26.750904567,2.42730375132,-11.4114779882,282.008258655,11.6667747633,0.0635574369328,False,True,False,False
25,45,30.0,240.0,37.8939325841,21.1995856716,9.21297991028,-13.8952189731,303.54566632,16.672015749,0.0465548430267,False,True,False,False
25,45,10.0,257.0,43.6154824426,24.8636378679,6.79978264423,-13.3264675787,297.032785926,14.9610087272,0.0577048764286,False,True,False,False
25,45,60.0,202.0,22.8779299329,24.4829546446,3.08585204195,-11.1739830344,285.438236978,11.5922551592,0.0562322123092,False,True,False,False
25,45,40.0,180.0,5.0,222.82878421,-6.08603216732,12.1407927449,116.624052495,13.5808186799,8.57954641938,True,False,False,False
25,45,20.0,0.0,65.0,23.2835107442,9.97418674541,-15.2003866631,303.272076669,18.1806533419,0.0540587869042,False,False,True,False
25,45,30.0,160.0,19.1603115075,48.5406904732,-25.9597780824,0.833134212529,178.161821899,25.9731436431,0.17080266934,False,True,False,False
25,45,38.0,172.0,8.76957946711,91.9455430304,-45.5915226782,11.8873306044,165.386315664,47.1157677325,0.75275685668,True,False,False,False
25,45,40.0,168.0,9.50806588145,80.1811954969,-52.2880396429,11.8793965864,167.200161046,53.6205105623,0.526603164246,True,False,False,False
25,45,20.0,249.0,41.3114315612,22.9748580179,7.99331333836,-13.6028042297,300.439451722,15.7774947643,0.0519010370802,False,True,False,False
25,45,80.0,50.0,108.955063972,16.8259180763,14.6157919623,-16.1504507307,312.144381488,21.7820667864,0.0370573448466,False,False,False,True
25,45,70.0,159.0,30.4383877958,25.281298321,3.53806588985,-11.4484099403,287.173466208,11.9826541468,0.0592165809428,False,True,False,False
25,45,50.0,170.0,8.89793748053,63.1030827371,-40.2336782469,7.19424986186,169.861991288,40.8718252144,0.307561653769,True,False,False,False
25,45,70.0,42.0,104.592784921,16.5961547411,14.6138667371,-16.3585551707,311.775913961,21.9355289037,0.0362786054355,False,False,False,True
25,45,70.0,32.0,108.762850627,16.7257132787,14.6932232295,-16.3857050344,311.882892072,22.0086832488,0.0368476330944,False,False,False,True
25,45,80.0,180.0,35.0,19.3708718485,10.7133443373,-14.4588521309,306.536744368,17.9953925168,0.0425013734703,False,True,False,False
25,45,50.0,77.0,70.5691427823,19.957443856,12.3767361209,-15.6942863239,308.259811584,19.9873515059,0.044649701208,False,False,True,False
25,45,80.0,160.0,38.9990731166,19.2730927775,11.0716209833,-14.6971930847,306.991275446,18.4007683472,0.0423438628851,False,True,False,False
25,45,20.0,332.0,63.1968396723,22.4142359669,10.6570031972,-15.280601998,304.892704269,18.6297749467,0.051458058886,False,False,True,False
25,45,52.0,183.0,7.35029663505,58.5261438725,-36.4625800426,4.86325421885,172.402922083,36.7854724716,0.262099658403,True,False,False,False
25,45,80.0,120.0,61.9027251564,17.0931669796,14.6181222884,-16.3615913761,311.778919228,21.9406283318,0.0376754599395,False,False,True,False
25,45,60.0,191.0,17.3165581776,36.079909841,-12.9784085507,-3.52543471627,195.197036409,13.4487091741,0.100772997373,False,True,False,False
25,45,50.0,141.0,28.8981432904,28.3864053342,1.37975310545,-10.5629877392,277.441925819,10.652719306,0.0693234977433,False,True,False,False
25,45,44.0,169.0,7.76820045116,79.7749466564,-51.458329058,11.775554411,167.110554767,52.7884770677,0.525794065196,True,False,False,False
25,45,48.0,169.0,8.51584986038,68.6439248033,-44.9985836227,8.83966476763,168.886153668,45.8586109826,0.371883310099,True,False,False,False
25,45,50.0,103.0,54.804377047,21.4153039461,10.8898393881,-15.001246129,305.976985101,18.5371515428,0.0481310390129,False,False,True,False
25,45,10.0,154.0,36.2228036908,28.7889769686,1.33623222116,-10.8426142825,277.025645569,10.9246419176,0.0702427349977,False,True,False,False
25,45,50.0,190.0,8.89793748053,60.3864512915,-39.7455243127,8.04918520839,168.551411496,40.5523869262,0.275626661743,True,False,False,False
25,45,50.0,26.0,91.8529811915,19.0286391557,13.1247910694,-16.1326715484,309.130198121,20.7971928851,0.0422589670037,False,False,False,True
25,45,38.0,178.0,7.12359413004,144.803723234,-18.1012857305,11.4370500964,147.713814695,21.4117411717,2.57462474356,True,False,False,False
25,45,54.0,178.0,9.12675099523,52.9973568791,-29.4921875446,3.60889378572,173.023525792,29.7121732716,0.212280545281,True,False,False,False
25,45,80.0,10.0,124.263321561,16.8309341175,14.6868617098,-16.5306043709,311.619965937,22.1125481967,0.0371733844199,False,False,False,True
25,45,30.0,180.0,15.0,56.8736420655,-35.3536867031,4.72438600841,172.388540437,35.6679546183,0.234847306846,False,True,False,False
25,45,40.0,174.0,6.43236585734,121.21123915,-30.9842965572,12.0808301602,158.699104745,33.2561737202,1.58100922758,True,False,False,False
25,45,52.0,177.0,7.35029663505,58.7938048883,-35.3329074189,5.66455951184,170.89186627,35.7840967629,0.264421631778,True,False,False,False
25,45,60.0,56.0,89.3629110733,17.1094627645,14.1634765433,-16.1508912291,311.249047633,21.4815119413,0.0373905590997,False,False,True,False
25,45,54.0,175.0,9.76507277847,54.2436816656,-31.737130569,3.88724919753,173.01703954,31.9743047317,0.222830944463,True,False,False,False
25,45,80.0,350.0,124.263321561,16.8553101854,14.7725654947,-16.5160372832,311.81064766,22.1587043582,0.0372180916787,False,False,False,True
25,45,50.0,193.0,10.7925529911,55.6130869337,-35.6347888176,5.0899885037,171.870993729,35.9964742307,0.230754934265,True,False,False,False
25,45,40.0,210.0,20.7232310549,31.5713461644,-6.84962678579,-7.44161446605,227.372013393,10.1140997111,0.0792141803336,False,True,False,False
25,45,50.0,167.0,10.7925529911,60.7604616565,-38.845914053,6.72343238272,170.180554575,39.4234648606,0.281578258032,True,False,False,False
25,45,70.0,201.0,30.4383877958,19.2282977742,11.2721630456,-14.8007506242,307.292681369,18.6044048216,0.0424703421266,False,True,False,False
25,45,80.0,80.0,89.8931190934,16.6416055047,14.665327841,-16.3272159624,311.930614324,21.9465218603,0.036603669588,False,False,True,False
25,45,80.0,60.0,103.026066449,16.4822108783,14.8149878162,-16.558515574,311.8191588,22.2186476188,0.0361086646375,False,False,False,True
25,45,20.0,222.0,32.4148834008,27.1137845919,2.54775563949,-11.5720166218,282.416447856,11.8491614679,0.0644023919222,False,True,False,False
25,45,30.0,200.0,19.1603115075,42.4687420054,-20.47679737,-1.30899580525,183.657701975,20.5185940198,0.130252732634,False,True,False,False
25,45,46.0,166.0,10.0227866746,67.5655590746,-43.6811521242,7.8079401582,169.865497052,44.3734941199,0.357492906258,True,False,False,False
25,45,80.0,200.0,38.9990731166,16.743540916,14.2650912717,-16.129698525,311.489516462,21.5327658115,0.0366107591303,False,True,False,False
25,45,80.0,150.0,43.4598192433,18.4364223489,12.4674705067,-15.248071771,309.270889882,19.6962309483,0.0404068131295,False,True,False,False
25,45,40.0,15.0,84.108606568,22.1105980295,11.0046763451,-15.297499381,305.730389437,18.8445320656,0.0504958579232,False,False,True,False
25,45,52.0,180.0,7.0,56.3573151106,-33.8895986165,5.12642016675,171.398181448,34.2751379007,0.23946883697,True,False,False,False
25,45,30.0,120.0,37.8939325841,27.1026613947,4.53445068209,-12.5028095998,289.934418926,13.2996801043,0.0654349375897,False,True,False,False
25,45,70.0,95.0,72.557019593,17.3284118301,14.0633335294,-16.0308069377,311.259480264,21.3251992026,0.0379818074095,False,False,True,False
25,45,20.0,111.0,41.3114315612,27.0547238153,4.33916918275,-12.1150905383,289.705611713,12.8687143082,0.0645856738923,False,True,False,False
25,60,62.0,179.0,2.18284350963,187.29927576,-11.6207322304,11.8486478663,134.443607224,16.5961403293,5.33682652669,True,False,False,False
25,60,40.0,15.0,98.898243219,28.7317133692,11.6470516388,-17.6489381934,303.421989883,21.1456575029,0.0797315756872,False,False,False,True
25,60,80.0,100.0,76.4129069193,22.2387463773,15.6436543809,-18.1070091011,310.825563373,23.928804838,0.0566921109611,False,False,True,False
25,60,58.0,188.0,7.14092779762,97.414119887,-51.6674864892,10.5289931926,168.481766316,52.7293927308,0.940164830572,True,False,False,False
25,60,58.0,169.0,9.63387794739,84.8049503961,-48.0820251782,9.36926890836,168.973512475,48.9863689726,0.655913159023,True,False,False,False
25,60,20.0,166.0,40.7779826861,34.4863321252,2.17173164069,-12.4616887286,279.885805325,12.6495100415,0.101993175688,False,True,False,False
25,60,60.0,101.0,66.852051106,27.4128469494,11.8908424152,-16.8100352422,305.274278603,20.5905176765,0.0736292050434,False,False,True,False
25,60,70.0,169.0,14.1037667271,59.3296892836,-28.2841455388,1.45058832006,177.064085483,28.3213187429,0.292287315525,True,False,False,False
25,60,40.0,165.0,22.9677648354,54.1455062286,-25.4899560016,-0.664205459622,181.492649095,25.4986083121,0.229502945616,False,True,False,False
25,60,50.0,103.0,61.9248353196,28.8243195294,10.8842742366,-16.4723885727,303.455081288,19.7435308632,0.0791086784086,False,False,True,False
25,60,62.0,170.0,8.96857238848,78.5449804077,-43.3115224329,6.7923140446,171.087203716,43.8408885122,0.550387422789,True,False,False,False
25,60,40.0,60.0,83.990865139,28.7659596662,11.395146438,-17.0165270414,303.80831012,20.4795399092,0.0792528368519,False,False,True,False
25,60,30.0,340.0,88.5036158601,29.0928662751,10.9744555381,-16.759377897,303.217771939,20.0328585542,0.0804044192762,False,False,True,False
25,60,60.0,146.0,29.3340624646,33.1356846191,3.62320255024,-12.5972442476,286.04622294,13.1079426057,0.0963417330844,False,True,False,False
25,60,70.0,95.0,75.999095507,24.417157979,13.6527002978,-17.3852177059,308.142728326,22.1052487003,0.0629303676538,False,False,True,False
25,60,66.0,183.0,6.56757761012,93.0158367333,-40.5763286896,10.8321727688,165.053003648,41.9973144001,0.833174966409,True,False,False,False
25,60,62.0,183.0,3.29892760557,128.211227954,-28.4447104931,10.5936924217,159.573108647,30.3533832408,1.92698016281,True,False,False,False
25,60,66.0,177.0,6.56757761012,86.6122120364,-38.6953926501,7.88626411345,168.480667942,39.4908416473,0.709672774551,True,False,False,False
25,60,50.0,39.0,101.19657231,27.6004983579,12.2751829131,-17.6105843813,304.87782297,21.4665506731,0.0752953127519,False,False,False,True
25,60,80.0,140.0,42.255013731,24.1541863386,13.5948239603,-17.3250986103,308.12090671,22.0222224212,0.0626415738994,False,True,False,False
25,60,40.0,195.0,22.9677648354,50.9986763923,-19.9107676379,-2.92899539677,188.368537569,20.1250511047,0.204409364821,False,True,False,False
25,60,30.0,40.0,84.1856349569,28.9769282875,11.2938865323,-17.1877100588,303.308548562,20.5662162312,0.0802014046688,False,False,True,False
25,60,80.0,30.0,130.676071458,20.9576844008,16.6662366049,-18.7444152211,311.641280655,25.0821957681,0.0531661685266,False,False,False,True
25,60,54.0,185.0,7.31740875936,128.999826244,-36.1960612683,12.8476519319,160.45787871,38.4085538845,1.93318418353,True,False,False,False
25,60,50.0,206.0,23.4127376222,43.3825355088,-8.96651289715,-7.36725177475,219.407916571,11.6049451635,0.152468670122,False,True,False,False
25,60,40.0,0.0,100.0,30.3431063488,9.81887379999,-16.1412287324,301.312575112,18.8931084708,0.084985622296,False,False,False,True
25,60,62.0,177.0,3.29892760557,141.744571415,-20.1723461722,11.7739137732,149.729341184,23.356981732,2.49558606012,True,False,False,False
25,60,56.0,187.0,7.15518544908,104.914124548,-52.4322257253,12.7046985167,166.379346635,53.9494917391,1.12270466497,True,False,False,False
25,60,30.0,160.0,32.8692200862,39.1154953516,-5.42873626696,-8.72952476278,238.123253783,10.2798725693,0.123906963935,False,True,False,False
25,60,62.0,174.0,5.61491336818,106.122821752,-38.2895347415,10.6086575979,164.513854635,39.7320033065,1.16560989997,True,False,False,False
25,60,80.0,160.0,27.3447980931,28.4232775457,6.63898427845,-14.4293731733,294.707256251,15.8834165854,0.0770340723624,False,True,False,False
25,60,30.0,100.0,59.4556892146,29.910303586,9.7476960531,-15.8799098606,301.543194147,18.6330114454,0.083026397493,False,False,True,False
25,60,60.0,90.0,75.5224878141,26.8177042808,12.4183039651,-17.120365089,305.955357539,21.149968656,0.0716989784467,False,False,True,False
25,60,60.0,56.0,99.7526262084,25.4489487893,13.2379301376,-17.6070016222,306.937895932,22.0283748936,0.066770267151,False,False,False,True
25,60,66.0,179.0,6.06569017175,91.6785333087,-35.2000520851,7.4649446151,168.026567115,35.9828996178,0.815298717109,True,False,False,False
25,60,20.0,249.0,54.8307116484,30.6571437781,9.10395876712,-15.6859160696,300.130478037,18.1364282089,0.0865146889756,False,False,True,False
25,60,70.0,21.0,126.06732775,21.5396342503,15.954884044,-18.3159130056,311.058930851,24.2905535978,0.0545421482394,False,False,False,True
25,60,50.0,0.0,110.0,29.5002259862,9.97418776002,-15.6546258889,302.502840625,18.5621047619,0.0808594566132,False,False,False,True
25,60,60.0,11.0,119.092459862,24.9984398084,13.4858350377,-17.6850429644,307.327548161,22.2402448575,0.0651474339657,False,False,False,True
25,60,54.0,182.0,6.2295714917,224.645887753,-9.2289552583,16.0119877077,119.95819633,18.4812706682,8.8071159781,True,False,False,False
25,60,70.0,53.0,108.587080972,22.6844390843,15.2405534242,-18.2860883717,309.809539989,23.8045268093,0.0580344314046,False,False,False,True
25,60,70.0,127.0,48.6417011877,26.6806973274,11.7329863344,-16.4179477497,305.55126502,20.1794939638,0.070756834631,False,False,True,False
25,60,40.0,90.0,67.4789878819,29.4305830805,10.8096778207,-16.4554048744,303.301209284,19.6883083115,0.0817591950283,False,False,True,False
25,60,60.0,192.0,10.3875413178,82.9958139247,-44.7376306542,8.53993786578,169.192859583,45.5454293569,0.630935660749,True,False,False,False
25,60,20.0,194.0,40.7779826861,33.8994180663,3.70241002147,-13.0646913531,285.822228371,13.579175237,0.0994476553959,False,True,False,False
25,60,10.0,257.0,58.2487243615,30.1790010558,9.26534266637,-15.7327866217,300.494654805,18.2583446569,0.0841885163812,False,False,True,False
25,60,30.0,220.0,40.1179404061,33.3494135256,4.9972293598,-13.8101135618,289.892802906,14.6864406125,0.0976270705084,False,True,False,False
25,60,80.0,60.0,109.853125742,21.0493932187,16.5004914973,-18.5310667619,311.682609571,24.8126309565,0.053168998694,False,False,False,True
25,60,64.0,187.0,7.35941937362,91.6629397082,-44.6197896891,9.794415599,167.619454249,45.6821213258,0.820271725913,True,False,False,False
25,60,66.0,175.0,7.47077193762,81.698588079,-42.0853229652,6.70538618187,170.947247669,42.6161543658,0.613242158848,True,False,False,False
25,60,62.0,181.0,2.18284350963,180.886775625,-11.1893249328,13.4502016642,129.757327534,17.4959686002,4.83350798109,True,False,False,False
25,60,66.0,172.0,9.31178944218,76.1410798997,-39.3275273117,5.48942193035,172.053870177,39.7087919431,0.51886101971,True,False,False,False
25,60,62.0,190.0,8.96857238848,85.525925944,-46.1187889214,9.510180763,168.3483276,47.0891306962,0.67529654052,True,False,False,False
25,60,60.0,187.0,6.06123425598,100.975261371,-51.397107713,12.1738248806,166.674597184,52.8191697538,1.0301882727,True,False,False,False
25,60,62.0,172.0,7.27524155645,88.0264862765,-42.8119929389,9.84136825183,167.054086909,43.9285700708,0.728650729315,True,False,False,False
25,60,70.0,191.0,14.1037667271,67.549711429,-29.4130104731,4.37981236043,171.530472884,29.7373156389,0.389828988934,True,False,False,False
25,60,66.0,181.0,6.06569017175,95.99960579,-33.836460241,11.9190035384,160.595021341,35.8743458058,0.885432813854,True,False,False,False
25,60,70.0,159.0,21.4470837377,37.98198111,-4.33381141301,-8.95850298102,244.183921575,9.95171829507,0.121648725384,False,True,False,False
25,60,30.0,0.0,90.0,30.4660721922,9.80832143516,-15.8042749444,301.824231294,18.600491281,0.0850936845245,False,False,True,False
25,60,54.0,187.0,8.3893336597,100.126273804,-52.0723168915,10.6025943067,168.491165499,53.1407677069,0.992913657947,True,False,False,False
25,60,50.0,141.0,33.1791752841,33.5422077752,4.07103760498,-12.9661906424,287.430895849,13.5902703047,0.0986706415211,False,True,False,False
25,60,10.0,0.0,70.0,29.5772369337,9.56734301355,-15.5591932242,301.587345207,18.2653372848,0.0808079659532,False,False,True,False
25,60,80.0,130.0,50.5772405614,23.1429084908,14.3450069641,-17.4804537049,309.373373079,22.6129495318,0.0589449392597,False,False,True,False
25,60,20.0,111.0,54.8307116484,30.601870273,9.30569288114,-15.9360198733,300.282400845,18.4540686408,0.0871179080625,False,False,True,False
25,60,64.0,189.0,8.89219950099,86.5547446423,-44.4658293527,9.60756667945,167.807738141,45.4919258497,0.701940994179,True,False,False,False
25,60,60.0,68.0,91.7738710738,25.9578792847,13.198531925,-17.6413369625,306.802344166,22.0322040386,0.0687733533871,False,False,False,True
25,60,80.0,40.0,124.507291471,21.0095932682,16.6390558031,-18.6839375345,311.6867907,25.0189468166,0.0533541993474,False,False,False,True
